image1,image2,ground_truth,prediction,correct,raw_response
cplfw_112x112/6766.bmp,cplfw_112x112/6767.bmp,0,0,True,NO
cplfw_112x112/6768.bmp,cplfw_112x112/6769.bmp,0,0,True,NO
cplfw_112x112/6770.bmp,cplfw_112x112/6771.bmp,0,0,True,NO
cplfw_112x112/6772.bmp,cplfw_112x112/6773.bmp,0,0,True,NO
cplfw_112x112/6774.bmp,cplfw_112x112/6775.bmp,0,0,True,NO
cplfw_112x112/6776.bmp,cplfw_112x112/6777.bmp,0,0,True,NO
cplfw_112x112/6778.bmp,cplfw_112x112/6779.bmp,0,0,True,NO
cplfw_112x112/6780.bmp,cplfw_112x112/6781.bmp,0,0,True,NO
cplfw_112x112/6782.bmp,cplfw_112x112/6783.bmp,0,0,True,NO
cplfw_112x112/6784.bmp,cplfw_112x112/6785.bmp,0,1,False,YES
cplfw_112x112/6786.bmp,cplfw_112x112/6787.bmp,0,0,True,NO
cplfw_112x112/6788.bmp,cplfw_112x112/6789.bmp,0,0,True,NO
cplfw_112x112/6790.bmp,cplfw_112x112/6791.bmp,0,0,True,NO
cplfw_112x112/6792.bmp,cplfw_112x112/6793.bmp,0,0,True,NO
cplfw_112x112/6794.bmp,cplfw_112x112/6795.bmp,0,0,True,NO
cplfw_112x112/6796.bmp,cplfw_112x112/6797.bmp,0,0,True,NO
cplfw_112x112/6798.bmp,cplfw_112x112/6799.bmp,0,0,True,NO
cplfw_112x112/6800.bmp,cplfw_112x112/6801.bmp,0,0,True,NO
cplfw_112x112/6802.bmp,cplfw_112x112/6803.bmp,0,0,True,NO
cplfw_112x112/6804.bmp,cplfw_112x112/6805.bmp,0,0,True,NO
cplfw_112x112/6806.bmp,cplfw_112x112/6807.bmp,0,0,True,NO
cplfw_112x112/6808.bmp,cplfw_112x112/6809.bmp,0,0,True,NO
cplfw_112x112/6810.bmp,cplfw_112x112/6811.bmp,0,0,True,NO
cplfw_112x112/6812.bmp,cplfw_112x112/6813.bmp,0,0,True,NO
cplfw_112x112/6814.bmp,cplfw_112x112/6815.bmp,0,0,True,NO
cplfw_112x112/6816.bmp,cplfw_112x112/6817.bmp,0,0,True,NO
cplfw_112x112/6818.bmp,cplfw_112x112/6819.bmp,0,0,True,NO
cplfw_112x112/6820.bmp,cplfw_112x112/6821.bmp,0,0,True,NO
cplfw_112x112/6822.bmp,cplfw_112x112/6823.bmp,0,0,True,NO
cplfw_112x112/6824.bmp,cplfw_112x112/6825.bmp,0,0,True,NO
cplfw_112x112/6826.bmp,cplfw_112x112/6827.bmp,0,0,True,NO
cplfw_112x112/6828.bmp,cplfw_112x112/6829.bmp,0,0,True,NO
cplfw_112x112/6830.bmp,cplfw_112x112/6831.bmp,0,0,True,NO
cplfw_112x112/6832.bmp,cplfw_112x112/6833.bmp,0,0,True,NO
cplfw_112x112/6834.bmp,cplfw_112x112/6835.bmp,0,0,True,NO
cplfw_112x112/6836.bmp,cplfw_112x112/6837.bmp,0,0,True,NO
cplfw_112x112/6838.bmp,cplfw_112x112/6839.bmp,0,0,True,NO
cplfw_112x112/6840.bmp,cplfw_112x112/6841.bmp,0,0,True,NO
cplfw_112x112/6842.bmp,cplfw_112x112/6843.bmp,0,0,True,NO
cplfw_112x112/6844.bmp,cplfw_112x112/6845.bmp,0,0,True,NO
cplfw_112x112/6846.bmp,cplfw_112x112/6847.bmp,0,0,True,NO
cplfw_112x112/6848.bmp,cplfw_112x112/6849.bmp,0,0,True,NO
cplfw_112x112/6850.bmp,cplfw_112x112/6851.bmp,0,0,True,NO
cplfw_112x112/6852.bmp,cplfw_112x112/6853.bmp,0,0,True,NO
cplfw_112x112/6854.bmp,cplfw_112x112/6855.bmp,0,0,True,NO
cplfw_112x112/6856.bmp,cplfw_112x112/6857.bmp,0,0,True,NO
cplfw_112x112/6858.bmp,cplfw_112x112/6859.bmp,0,0,True,NO
cplfw_112x112/6860.bmp,cplfw_112x112/6861.bmp,0,0,True,NO
cplfw_112x112/6862.bmp,cplfw_112x112/6863.bmp,0,0,True,NO
cplfw_112x112/6864.bmp,cplfw_112x112/6865.bmp,0,0,True,NO
cplfw_112x112/6866.bmp,cplfw_112x112/6867.bmp,0,0,True,NO
cplfw_112x112/6868.bmp,cplfw_112x112/6869.bmp,0,0,True,NO
cplfw_112x112/6870.bmp,cplfw_112x112/6871.bmp,0,1,False,YES
cplfw_112x112/6872.bmp,cplfw_112x112/6873.bmp,0,0,True,NO
cplfw_112x112/6874.bmp,cplfw_112x112/6875.bmp,0,0,True,NO
cplfw_112x112/6876.bmp,cplfw_112x112/6877.bmp,0,0,True,NO
cplfw_112x112/6878.bmp,cplfw_112x112/6879.bmp,0,0,True,NO
cplfw_112x112/6880.bmp,cplfw_112x112/6881.bmp,0,0,True,NO
cplfw_112x112/6882.bmp,cplfw_112x112/6883.bmp,0,0,True,NO
cplfw_112x112/6884.bmp,cplfw_112x112/6885.bmp,0,0,True,NO
cplfw_112x112/6886.bmp,cplfw_112x112/6887.bmp,0,0,True,NO
cplfw_112x112/6888.bmp,cplfw_112x112/6889.bmp,0,0,True,NO
cplfw_112x112/6890.bmp,cplfw_112x112/6891.bmp,0,0,True,NO
cplfw_112x112/6892.bmp,cplfw_112x112/6893.bmp,0,0,True,NO
cplfw_112x112/6894.bmp,cplfw_112x112/6895.bmp,0,0,True,NO
cplfw_112x112/6896.bmp,cplfw_112x112/6897.bmp,0,0,True,NO
cplfw_112x112/6898.bmp,cplfw_112x112/6899.bmp,0,0,True,NO
cplfw_112x112/6900.bmp,cplfw_112x112/6901.bmp,0,0,True,NO
cplfw_112x112/6902.bmp,cplfw_112x112/6903.bmp,0,0,True,NO
cplfw_112x112/6904.bmp,cplfw_112x112/6905.bmp,0,0,True,NO
cplfw_112x112/6906.bmp,cplfw_112x112/6907.bmp,0,0,True,NO
cplfw_112x112/6908.bmp,cplfw_112x112/6909.bmp,0,0,True,NO
cplfw_112x112/6910.bmp,cplfw_112x112/6911.bmp,0,0,True,NO
cplfw_112x112/6912.bmp,cplfw_112x112/6913.bmp,0,0,True,NO
cplfw_112x112/6914.bmp,cplfw_112x112/6915.bmp,0,0,True,NO
cplfw_112x112/6916.bmp,cplfw_112x112/6917.bmp,0,0,True,NO
cplfw_112x112/6918.bmp,cplfw_112x112/6919.bmp,0,0,True,NO
cplfw_112x112/6920.bmp,cplfw_112x112/6921.bmp,0,0,True,NO
cplfw_112x112/6922.bmp,cplfw_112x112/6923.bmp,0,0,True,NO
cplfw_112x112/6924.bmp,cplfw_112x112/6925.bmp,0,0,True,NO
cplfw_112x112/6926.bmp,cplfw_112x112/6927.bmp,0,0,True,NO
cplfw_112x112/6928.bmp,cplfw_112x112/6929.bmp,0,0,True,NO
cplfw_112x112/6930.bmp,cplfw_112x112/6931.bmp,0,0,True,NO
cplfw_112x112/6932.bmp,cplfw_112x112/6933.bmp,0,0,True,NO
cplfw_112x112/6934.bmp,cplfw_112x112/6935.bmp,0,0,True,NO
cplfw_112x112/6936.bmp,cplfw_112x112/6937.bmp,0,0,True,NO
cplfw_112x112/6938.bmp,cplfw_112x112/6939.bmp,0,0,True,NO
cplfw_112x112/6940.bmp,cplfw_112x112/6941.bmp,0,0,True,NO
cplfw_112x112/6942.bmp,cplfw_112x112/6943.bmp,0,0,True,NO
cplfw_112x112/6944.bmp,cplfw_112x112/6945.bmp,0,0,True,NO
cplfw_112x112/6946.bmp,cplfw_112x112/6947.bmp,0,0,True,NO
cplfw_112x112/6948.bmp,cplfw_112x112/6949.bmp,0,0,True,NO
cplfw_112x112/6950.bmp,cplfw_112x112/6951.bmp,0,0,True,NO
cplfw_112x112/6952.bmp,cplfw_112x112/6953.bmp,0,0,True,NO
cplfw_112x112/6954.bmp,cplfw_112x112/6955.bmp,0,0,True,NO
cplfw_112x112/6956.bmp,cplfw_112x112/6957.bmp,0,0,True,NO
cplfw_112x112/6958.bmp,cplfw_112x112/6959.bmp,0,0,True,NO
cplfw_112x112/6960.bmp,cplfw_112x112/6961.bmp,0,0,True,NO
cplfw_112x112/6962.bmp,cplfw_112x112/6963.bmp,0,0,True,NO
cplfw_112x112/6964.bmp,cplfw_112x112/6965.bmp,0,0,True,NO
cplfw_112x112/6966.bmp,cplfw_112x112/6967.bmp,0,0,True,NO
cplfw_112x112/6968.bmp,cplfw_112x112/6969.bmp,0,0,True,NO
cplfw_112x112/6970.bmp,cplfw_112x112/6971.bmp,0,0,True,NO
cplfw_112x112/6972.bmp,cplfw_112x112/6973.bmp,0,0,True,NO
cplfw_112x112/6974.bmp,cplfw_112x112/6975.bmp,0,0,True,NO
cplfw_112x112/6976.bmp,cplfw_112x112/6977.bmp,0,0,True,NO
cplfw_112x112/6978.bmp,cplfw_112x112/6979.bmp,0,0,True,NO
cplfw_112x112/6980.bmp,cplfw_112x112/6981.bmp,0,0,True,NO
cplfw_112x112/6982.bmp,cplfw_112x112/6983.bmp,0,0,True,NO
cplfw_112x112/6984.bmp,cplfw_112x112/6985.bmp,0,0,True,NO
cplfw_112x112/6986.bmp,cplfw_112x112/6987.bmp,0,0,True,NO
cplfw_112x112/6988.bmp,cplfw_112x112/6989.bmp,0,0,True,NO
cplfw_112x112/6990.bmp,cplfw_112x112/6991.bmp,0,0,True,NO
cplfw_112x112/6992.bmp,cplfw_112x112/6993.bmp,0,0,True,NO
cplfw_112x112/6994.bmp,cplfw_112x112/6995.bmp,0,0,True,NO
cplfw_112x112/6996.bmp,cplfw_112x112/6997.bmp,0,0,True,NO
cplfw_112x112/6998.bmp,cplfw_112x112/6999.bmp,0,0,True,NO
cplfw_112x112/7000.bmp,cplfw_112x112/7001.bmp,0,0,True,NO
cplfw_112x112/7002.bmp,cplfw_112x112/7003.bmp,0,0,True,NO
cplfw_112x112/7004.bmp,cplfw_112x112/7005.bmp,0,0,True,NO
cplfw_112x112/7006.bmp,cplfw_112x112/7007.bmp,0,0,True,NO
cplfw_112x112/7008.bmp,cplfw_112x112/7009.bmp,0,0,True,NO
cplfw_112x112/7010.bmp,cplfw_112x112/7011.bmp,0,0,True,NO
cplfw_112x112/7012.bmp,cplfw_112x112/7013.bmp,0,0,True,NO
cplfw_112x112/7014.bmp,cplfw_112x112/7015.bmp,0,0,True,NO
cplfw_112x112/7016.bmp,cplfw_112x112/7017.bmp,0,0,True,NO
cplfw_112x112/7018.bmp,cplfw_112x112/7019.bmp,0,0,True,NO
cplfw_112x112/7020.bmp,cplfw_112x112/7021.bmp,0,0,True,NO
cplfw_112x112/7022.bmp,cplfw_112x112/7023.bmp,0,0,True,NO
cplfw_112x112/7024.bmp,cplfw_112x112/7025.bmp,0,0,True,NO
cplfw_112x112/7026.bmp,cplfw_112x112/7027.bmp,0,0,True,NO
cplfw_112x112/7028.bmp,cplfw_112x112/7029.bmp,0,0,True,NO
cplfw_112x112/7030.bmp,cplfw_112x112/7031.bmp,0,0,True,NO
cplfw_112x112/7032.bmp,cplfw_112x112/7033.bmp,0,0,True,NO
cplfw_112x112/7034.bmp,cplfw_112x112/7035.bmp,0,0,True,NO
cplfw_112x112/7036.bmp,cplfw_112x112/7037.bmp,0,0,True,NO
cplfw_112x112/7038.bmp,cplfw_112x112/7039.bmp,0,0,True,NO
cplfw_112x112/7040.bmp,cplfw_112x112/7041.bmp,0,0,True,NO
cplfw_112x112/7042.bmp,cplfw_112x112/7043.bmp,0,0,True,NO
cplfw_112x112/7044.bmp,cplfw_112x112/7045.bmp,0,0,True,NO
cplfw_112x112/7046.bmp,cplfw_112x112/7047.bmp,0,0,True,NO
cplfw_112x112/7048.bmp,cplfw_112x112/7049.bmp,0,0,True,NO
cplfw_112x112/7050.bmp,cplfw_112x112/7051.bmp,0,1,False,YES
cplfw_112x112/7052.bmp,cplfw_112x112/7053.bmp,0,0,True,NO
cplfw_112x112/7054.bmp,cplfw_112x112/7055.bmp,0,0,True,NO
cplfw_112x112/7056.bmp,cplfw_112x112/7057.bmp,0,0,True,NO
cplfw_112x112/7058.bmp,cplfw_112x112/7059.bmp,0,0,True,NO
cplfw_112x112/7060.bmp,cplfw_112x112/7061.bmp,0,0,True,NO
cplfw_112x112/7062.bmp,cplfw_112x112/7063.bmp,0,0,True,NO
cplfw_112x112/7064.bmp,cplfw_112x112/7065.bmp,0,0,True,NO
cplfw_112x112/7066.bmp,cplfw_112x112/7067.bmp,0,0,True,NO
cplfw_112x112/7068.bmp,cplfw_112x112/7069.bmp,0,0,True,NO
cplfw_112x112/7070.bmp,cplfw_112x112/7071.bmp,0,0,True,NO
cplfw_112x112/7072.bmp,cplfw_112x112/7073.bmp,0,0,True,NO
cplfw_112x112/7074.bmp,cplfw_112x112/7075.bmp,0,0,True,NO
cplfw_112x112/7076.bmp,cplfw_112x112/7077.bmp,0,0,True,NO
cplfw_112x112/7078.bmp,cplfw_112x112/7079.bmp,0,0,True,NO
cplfw_112x112/7080.bmp,cplfw_112x112/7081.bmp,0,0,True,NO
cplfw_112x112/7082.bmp,cplfw_112x112/7083.bmp,0,0,True,NO
cplfw_112x112/7084.bmp,cplfw_112x112/7085.bmp,0,0,True,NO
cplfw_112x112/7086.bmp,cplfw_112x112/7087.bmp,0,0,True,NO
cplfw_112x112/7088.bmp,cplfw_112x112/7089.bmp,0,0,True,NO
cplfw_112x112/7090.bmp,cplfw_112x112/7091.bmp,0,0,True,NO
cplfw_112x112/7092.bmp,cplfw_112x112/7093.bmp,0,0,True,NO
cplfw_112x112/7094.bmp,cplfw_112x112/7095.bmp,0,0,True,NO
cplfw_112x112/7096.bmp,cplfw_112x112/7097.bmp,0,0,True,NO
cplfw_112x112/7098.bmp,cplfw_112x112/7099.bmp,0,0,True,NO
cplfw_112x112/7100.bmp,cplfw_112x112/7101.bmp,0,0,True,NO
cplfw_112x112/7102.bmp,cplfw_112x112/7103.bmp,0,0,True,NO
cplfw_112x112/7104.bmp,cplfw_112x112/7105.bmp,0,0,True,NO
cplfw_112x112/7106.bmp,cplfw_112x112/7107.bmp,0,0,True,NO
cplfw_112x112/7108.bmp,cplfw_112x112/7109.bmp,0,0,True,NO
cplfw_112x112/7110.bmp,cplfw_112x112/7111.bmp,0,0,True,NO
cplfw_112x112/7112.bmp,cplfw_112x112/7113.bmp,0,1,False,YES
cplfw_112x112/7114.bmp,cplfw_112x112/7115.bmp,0,0,True,NO
cplfw_112x112/7116.bmp,cplfw_112x112/7117.bmp,0,0,True,NO
cplfw_112x112/7118.bmp,cplfw_112x112/7119.bmp,0,0,True,NO
cplfw_112x112/7120.bmp,cplfw_112x112/7121.bmp,0,0,True,NO
cplfw_112x112/7122.bmp,cplfw_112x112/7123.bmp,0,0,True,NO
cplfw_112x112/7124.bmp,cplfw_112x112/7125.bmp,0,0,True,NO
cplfw_112x112/7126.bmp,cplfw_112x112/7127.bmp,0,0,True,NO
cplfw_112x112/7128.bmp,cplfw_112x112/7129.bmp,0,0,True,NO
cplfw_112x112/7130.bmp,cplfw_112x112/7131.bmp,0,0,True,NO
cplfw_112x112/7132.bmp,cplfw_112x112/7133.bmp,0,0,True,NO
cplfw_112x112/7134.bmp,cplfw_112x112/7135.bmp,0,0,True,NO
cplfw_112x112/7136.bmp,cplfw_112x112/7137.bmp,0,0,True,NO
cplfw_112x112/7138.bmp,cplfw_112x112/7139.bmp,0,0,True,NO
cplfw_112x112/7140.bmp,cplfw_112x112/7141.bmp,0,0,True,NO
cplfw_112x112/7142.bmp,cplfw_112x112/7143.bmp,0,0,True,NO
cplfw_112x112/7144.bmp,cplfw_112x112/7145.bmp,0,0,True,NO
cplfw_112x112/7146.bmp,cplfw_112x112/7147.bmp,0,0,True,NO
cplfw_112x112/7148.bmp,cplfw_112x112/7149.bmp,0,0,True,NO
cplfw_112x112/7150.bmp,cplfw_112x112/7151.bmp,0,0,True,NO
cplfw_112x112/7152.bmp,cplfw_112x112/7153.bmp,0,0,True,NO
cplfw_112x112/7154.bmp,cplfw_112x112/7155.bmp,0,0,True,NO
cplfw_112x112/7156.bmp,cplfw_112x112/7157.bmp,0,0,True,NO
cplfw_112x112/7158.bmp,cplfw_112x112/7159.bmp,0,0,True,NO
cplfw_112x112/7160.bmp,cplfw_112x112/7161.bmp,0,0,True,NO
cplfw_112x112/7162.bmp,cplfw_112x112/7163.bmp,0,0,True,NO
cplfw_112x112/7164.bmp,cplfw_112x112/7165.bmp,0,0,True,NO
cplfw_112x112/7166.bmp,cplfw_112x112/7167.bmp,0,0,True,NO
cplfw_112x112/7168.bmp,cplfw_112x112/7169.bmp,0,0,True,NO
cplfw_112x112/7170.bmp,cplfw_112x112/7171.bmp,0,0,True,NO
cplfw_112x112/7172.bmp,cplfw_112x112/7173.bmp,0,0,True,NO
cplfw_112x112/7174.bmp,cplfw_112x112/7175.bmp,0,0,True,NO
cplfw_112x112/7176.bmp,cplfw_112x112/7177.bmp,0,0,True,NO
cplfw_112x112/7178.bmp,cplfw_112x112/7179.bmp,0,0,True,NO
cplfw_112x112/7180.bmp,cplfw_112x112/7181.bmp,0,0,True,NO
cplfw_112x112/7182.bmp,cplfw_112x112/7183.bmp,0,0,True,NO
cplfw_112x112/7184.bmp,cplfw_112x112/7185.bmp,0,0,True,NO
cplfw_112x112/7186.bmp,cplfw_112x112/7187.bmp,0,0,True,NO
cplfw_112x112/7188.bmp,cplfw_112x112/7189.bmp,0,0,True,NO
cplfw_112x112/7190.bmp,cplfw_112x112/7191.bmp,0,0,True,NO
cplfw_112x112/7192.bmp,cplfw_112x112/7193.bmp,0,0,True,NO
cplfw_112x112/7194.bmp,cplfw_112x112/7195.bmp,0,0,True,NO
cplfw_112x112/7196.bmp,cplfw_112x112/7197.bmp,0,0,True,NO
cplfw_112x112/7198.bmp,cplfw_112x112/7199.bmp,0,0,True,NO
cplfw_112x112/7200.bmp,cplfw_112x112/7201.bmp,1,0,False,NO
cplfw_112x112/7202.bmp,cplfw_112x112/7203.bmp,1,0,False,NO
cplfw_112x112/7204.bmp,cplfw_112x112/7205.bmp,1,0,False,NO
cplfw_112x112/7206.bmp,cplfw_112x112/7207.bmp,1,0,False,NO
cplfw_112x112/7208.bmp,cplfw_112x112/7209.bmp,1,0,False,NO
cplfw_112x112/7210.bmp,cplfw_112x112/7211.bmp,1,0,False,NO
cplfw_112x112/7212.bmp,cplfw_112x112/7213.bmp,1,0,False,NO
cplfw_112x112/7214.bmp,cplfw_112x112/7215.bmp,1,0,False,NO
cplfw_112x112/7216.bmp,cplfw_112x112/7217.bmp,1,0,False,NO
cplfw_112x112/7218.bmp,cplfw_112x112/7219.bmp,1,0,False,NO
cplfw_112x112/7220.bmp,cplfw_112x112/7221.bmp,1,0,False,NO
cplfw_112x112/7222.bmp,cplfw_112x112/7223.bmp,1,0,False,NO
cplfw_112x112/7224.bmp,cplfw_112x112/7225.bmp,1,0,False,NO
cplfw_112x112/7226.bmp,cplfw_112x112/7227.bmp,1,0,False,NO
cplfw_112x112/7228.bmp,cplfw_112x112/7229.bmp,1,1,True,YES
cplfw_112x112/7230.bmp,cplfw_112x112/7231.bmp,1,0,False,NO
cplfw_112x112/7232.bmp,cplfw_112x112/7233.bmp,1,1,True,YES
cplfw_112x112/7234.bmp,cplfw_112x112/7235.bmp,1,0,False,NO
cplfw_112x112/7236.bmp,cplfw_112x112/7237.bmp,1,0,False,NO
cplfw_112x112/7238.bmp,cplfw_112x112/7239.bmp,1,0,False,NO
cplfw_112x112/7240.bmp,cplfw_112x112/7241.bmp,1,0,False,NO
cplfw_112x112/7242.bmp,cplfw_112x112/7243.bmp,1,0,False,NO
cplfw_112x112/7244.bmp,cplfw_112x112/7245.bmp,1,0,False,NO
cplfw_112x112/7246.bmp,cplfw_112x112/7247.bmp,1,0,False,NO
cplfw_112x112/7248.bmp,cplfw_112x112/7249.bmp,1,0,False,NO
cplfw_112x112/7250.bmp,cplfw_112x112/7251.bmp,1,1,True,YES
cplfw_112x112/7252.bmp,cplfw_112x112/7253.bmp,1,0,False,NO
cplfw_112x112/7254.bmp,cplfw_112x112/7255.bmp,1,0,False,NO
cplfw_112x112/7256.bmp,cplfw_112x112/7257.bmp,1,0,False,NO
cplfw_112x112/7258.bmp,cplfw_112x112/7259.bmp,1,0,False,NO
cplfw_112x112/7260.bmp,cplfw_112x112/7261.bmp,1,0,False,NO
cplfw_112x112/7262.bmp,cplfw_112x112/7263.bmp,1,1,True,YES
cplfw_112x112/7264.bmp,cplfw_112x112/7265.bmp,1,0,False,NO
cplfw_112x112/7266.bmp,cplfw_112x112/7267.bmp,1,0,False,NO
cplfw_112x112/7268.bmp,cplfw_112x112/7269.bmp,1,0,False,NO
cplfw_112x112/7270.bmp,cplfw_112x112/7271.bmp,1,0,False,NO
cplfw_112x112/7272.bmp,cplfw_112x112/7273.bmp,1,0,False,NO
cplfw_112x112/7274.bmp,cplfw_112x112/7275.bmp,1,0,False,NO
cplfw_112x112/7276.bmp,cplfw_112x112/7277.bmp,1,0,False,NO
cplfw_112x112/7278.bmp,cplfw_112x112/7279.bmp,1,0,False,NO
cplfw_112x112/7280.bmp,cplfw_112x112/7281.bmp,1,0,False,NO
cplfw_112x112/7282.bmp,cplfw_112x112/7283.bmp,1,1,True,YES
cplfw_112x112/7284.bmp,cplfw_112x112/7285.bmp,1,0,False,NO
cplfw_112x112/7286.bmp,cplfw_112x112/7287.bmp,1,0,False,NO
cplfw_112x112/7288.bmp,cplfw_112x112/7289.bmp,1,0,False,NO
cplfw_112x112/7290.bmp,cplfw_112x112/7291.bmp,1,0,False,NO
cplfw_112x112/7292.bmp,cplfw_112x112/7293.bmp,1,0,False,NO
cplfw_112x112/7294.bmp,cplfw_112x112/7295.bmp,1,0,False,NO
cplfw_112x112/7296.bmp,cplfw_112x112/7297.bmp,1,0,False,NO
cplfw_112x112/7298.bmp,cplfw_112x112/7299.bmp,1,0,False,NO
cplfw_112x112/7300.bmp,cplfw_112x112/7301.bmp,1,0,False,NO
cplfw_112x112/7302.bmp,cplfw_112x112/7303.bmp,1,1,True,YES
cplfw_112x112/7304.bmp,cplfw_112x112/7305.bmp,1,0,False,NO
cplfw_112x112/7306.bmp,cplfw_112x112/7307.bmp,1,0,False,NO
cplfw_112x112/7308.bmp,cplfw_112x112/7309.bmp,1,0,False,NO
cplfw_112x112/7310.bmp,cplfw_112x112/7311.bmp,1,1,True,YES
cplfw_112x112/7312.bmp,cplfw_112x112/7313.bmp,1,0,False,NO
cplfw_112x112/7314.bmp,cplfw_112x112/7315.bmp,1,0,False,NO
cplfw_112x112/7316.bmp,cplfw_112x112/7317.bmp,1,0,False,NO
cplfw_112x112/7318.bmp,cplfw_112x112/7319.bmp,1,0,False,NO
cplfw_112x112/7320.bmp,cplfw_112x112/7321.bmp,1,1,True,YES
cplfw_112x112/7322.bmp,cplfw_112x112/7323.bmp,1,0,False,NO
cplfw_112x112/7324.bmp,cplfw_112x112/7325.bmp,1,0,False,NO
cplfw_112x112/7326.bmp,cplfw_112x112/7327.bmp,1,0,False,NO
cplfw_112x112/7328.bmp,cplfw_112x112/7329.bmp,1,0,False,NO
cplfw_112x112/7330.bmp,cplfw_112x112/7331.bmp,1,0,False,NO
cplfw_112x112/7332.bmp,cplfw_112x112/7333.bmp,1,0,False,NO
cplfw_112x112/7334.bmp,cplfw_112x112/7335.bmp,1,0,False,NO
cplfw_112x112/7336.bmp,cplfw_112x112/7337.bmp,1,0,False,NO
cplfw_112x112/7338.bmp,cplfw_112x112/7339.bmp,1,0,False,NO
cplfw_112x112/7340.bmp,cplfw_112x112/7341.bmp,1,0,False,NO
cplfw_112x112/7342.bmp,cplfw_112x112/7343.bmp,1,0,False,NO
cplfw_112x112/7344.bmp,cplfw_112x112/7345.bmp,1,0,False,NO
cplfw_112x112/7346.bmp,cplfw_112x112/7347.bmp,1,1,True,YES
cplfw_112x112/7348.bmp,cplfw_112x112/7349.bmp,1,1,True,YES
cplfw_112x112/7350.bmp,cplfw_112x112/7351.bmp,1,0,False,NO
cplfw_112x112/7352.bmp,cplfw_112x112/7353.bmp,1,0,False,NO
cplfw_112x112/7354.bmp,cplfw_112x112/7355.bmp,1,0,False,NO
cplfw_112x112/7356.bmp,cplfw_112x112/7357.bmp,1,0,False,NO
cplfw_112x112/7358.bmp,cplfw_112x112/7359.bmp,1,0,False,NO
cplfw_112x112/7360.bmp,cplfw_112x112/7361.bmp,1,0,False,NO
cplfw_112x112/7362.bmp,cplfw_112x112/7363.bmp,1,0,False,NO
cplfw_112x112/7364.bmp,cplfw_112x112/7365.bmp,1,1,True,YES
cplfw_112x112/7366.bmp,cplfw_112x112/7367.bmp,1,0,False,NO
cplfw_112x112/7368.bmp,cplfw_112x112/7369.bmp,1,1,True,YES
cplfw_112x112/7370.bmp,cplfw_112x112/7371.bmp,1,0,False,NO
cplfw_112x112/7372.bmp,cplfw_112x112/7373.bmp,1,0,False,NO
cplfw_112x112/7374.bmp,cplfw_112x112/7375.bmp,1,0,False,NO
cplfw_112x112/7376.bmp,cplfw_112x112/7377.bmp,1,1,True,YES
cplfw_112x112/7378.bmp,cplfw_112x112/7379.bmp,1,0,False,NO
cplfw_112x112/7380.bmp,cplfw_112x112/7381.bmp,1,0,False,NO
cplfw_112x112/7382.bmp,cplfw_112x112/7383.bmp,1,0,False,NO
cplfw_112x112/7384.bmp,cplfw_112x112/7385.bmp,1,1,True,YES
cplfw_112x112/7386.bmp,cplfw_112x112/7387.bmp,1,0,False,NO
cplfw_112x112/7388.bmp,cplfw_112x112/7389.bmp,1,0,False,NO
cplfw_112x112/7390.bmp,cplfw_112x112/7391.bmp,1,1,True,YES
cplfw_112x112/7392.bmp,cplfw_112x112/7393.bmp,1,0,False,NO
cplfw_112x112/7394.bmp,cplfw_112x112/7395.bmp,1,0,False,NO
cplfw_112x112/7396.bmp,cplfw_112x112/7397.bmp,1,0,False,NO
cplfw_112x112/7398.bmp,cplfw_112x112/7399.bmp,1,0,False,NO
cplfw_112x112/7400.bmp,cplfw_112x112/7401.bmp,1,0,False,NO
cplfw_112x112/7402.bmp,cplfw_112x112/7403.bmp,1,0,False,NO
cplfw_112x112/7404.bmp,cplfw_112x112/7405.bmp,1,0,False,NO
cplfw_112x112/7406.bmp,cplfw_112x112/7407.bmp,1,0,False,NO
cplfw_112x112/7408.bmp,cplfw_112x112/7409.bmp,1,0,False,NO
cplfw_112x112/7410.bmp,cplfw_112x112/7411.bmp,1,0,False,NO
cplfw_112x112/7412.bmp,cplfw_112x112/7413.bmp,1,0,False,NO
cplfw_112x112/7414.bmp,cplfw_112x112/7415.bmp,1,0,False,NO
cplfw_112x112/7416.bmp,cplfw_112x112/7417.bmp,1,0,False,NO
cplfw_112x112/7418.bmp,cplfw_112x112/7419.bmp,1,0,False,NO
cplfw_112x112/7420.bmp,cplfw_112x112/7421.bmp,1,0,False,NO
cplfw_112x112/7422.bmp,cplfw_112x112/7423.bmp,1,0,False,NO
cplfw_112x112/7424.bmp,cplfw_112x112/7425.bmp,1,0,False,NO
cplfw_112x112/7426.bmp,cplfw_112x112/7427.bmp,1,0,False,NO
cplfw_112x112/7428.bmp,cplfw_112x112/7429.bmp,1,0,False,NO
cplfw_112x112/7430.bmp,cplfw_112x112/7431.bmp,1,0,False,NO
cplfw_112x112/7432.bmp,cplfw_112x112/7433.bmp,1,0,False,NO
cplfw_112x112/7434.bmp,cplfw_112x112/7435.bmp,1,0,False,NO
cplfw_112x112/7436.bmp,cplfw_112x112/7437.bmp,1,0,False,NO
cplfw_112x112/7438.bmp,cplfw_112x112/7439.bmp,1,0,False,NO
cplfw_112x112/7440.bmp,cplfw_112x112/7441.bmp,1,0,False,NO
cplfw_112x112/7442.bmp,cplfw_112x112/7443.bmp,1,0,False,NO
cplfw_112x112/7444.bmp,cplfw_112x112/7445.bmp,1,0,False,NO
